,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,description,kappas,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,method,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,outcome,road,parent_index,parent_min_oob_distance,parent_outcome 
109,0.0,0.010423636512235072,0.010535718625269858,0.0,1.2518114056034166,-29.77780386889592,0.05889968517844821,0.11364149925236344,0.14761996518747258,33.670212765957444,9.544250886714211,Successful test,,0.3461919584181705,0.3461919584181705,0.0,1.9945468877529877,0.0,162.87660880807937,0.30778002382766206,0.5708156730383924,0.6755252282911044,46.0,12.917293605195589,0.010423636512235072,0.010535718625269858,0.0,1.2518114056034166,-29.77780386889592,0.05889968517844821,0.11364149925236344,0.14761996518747258,33.670212765957444,9.544250886714211,reversed road,0.0,0.0,0.0,0.12088406966678411,-157.2336555934715,-0.3180291626423872,0.0,0.0,0.0,0.0,PASS,"[(10.0, 10.0), (19.845412885940334, 11.751526507181662), (29.77967238761086, 12.896292052378126), (39.52343619812592, 15.145528990741223), (48.56964225585737, 19.4077063639934), (54.297960233863044, 27.604435781441374), (55.79264357438044, 37.492100910862966), (55.35772136934769, 47.482638567844674), (55.94614063910366, 57.46531169496748), (60.56576580180697, 66.33430619018047), (68.13271100546758, 72.8719923469792), (77.0789428048093, 77.34020637413221), (86.95832609294028, 78.88868493265285), (96.95570399442602, 79.1176720390251), (106.94185117927935, 78.5914929797251), (116.11565736333861, 74.61138241627135), (121.67095200919371, 66.29641390173484), (122.42757109166241, 56.32507860679844), (122.41960782455509, 46.325081777480094)]",53.0,-0.8021935283365464,PASS
110,0.0,0.011499712937099272,0.011626083408935528,0.0,1.4414887706067083,24.571453286878207,-0.049005119513697216,0.1430124771550382,0.1488608715112453,36.380434782608695,10.22242105669756,Successful test,"[-0.008795386190438036, 0.02807204944448896, -0.015805501575919215, -0.0066218281065314605, -0.036066745330271384, -0.06803970378697806, -0.0239454855619248, -0.014761812092537047, 0.035238187907462956, 0.04902796697773688, 0.026579125628100615, 0.023289870717133176, 0.03825727375498305, -0.011742726245016955, 0.026851311953352774, 0.04448979591836735, 0.07, 0.0326530612244898, -0.017346938775510204]",0.4088780951792037,0.4088780951792037,0.0,1.9942573366813585,0.0,147.18437706705774,0.26861213296455294,1.0,1.0,50.0,14.1035243290019,0.011499712937099272,0.011626083408935528,0.0,1.4414887706067083,24.571453286878207,-0.049005119513697216,0.1430124771550382,0.1488608715112453,36.380434782608695,10.22242105669756,reverse kappas,0.0,0.0,0.0,0.31983512533205305,-137.11179767323674,-0.28840557938850575,0.0,0.0,0.0,0.0,PASS,"[(12.956898090678209, 10.0), (12.964861357785537, 19.99999682931835), (12.010446408425238, 29.954347240291312), (10.447681129809808, 39.83148066471938), (10.0, 49.82145471904065), (11.678613037862348, 59.679560940273944), (18.03775136487279, 67.39716158671496), (27.16178427290589, 71.49008517421682), (36.90266755459531, 73.75176439384623), (46.361392554391585, 76.9971490210097), (53.66562758935697, 83.82709415651293), (57.933220713809845, 92.87074656713347), (59.837140066209685, 102.68782816501974), (58.678008012403126, 112.62042162704356), (56.216109951546684, 122.31263798543915), (53.02975103419098, 131.79140989164028), (46.7340827186473, 139.56087322321343), (37.23343144481612, 142.68139006711124), (27.42472893397533, 140.73476348406416)]",,,
111,0.0,0.02687697434350153,0.02715405655322835,0.0,1.4927847601023396,42.3958591519015,-0.08393903465366614,0.1708193197639789,0.22737024848046983,34.13265306122449,9.55106628039206,Successful test,"[0.04902796697773688, 0.035238187907462956, -0.014761812092537047, -0.0239454855619248, -0.06803970378697806, -0.036066745330271384, -0.0066218281065314605, -0.015805501575919215, 0.02807204944448896, -0.008795386190438036, -0.017346938775510204, 0.0326530612244898, 0.07, 0.04448979591836735, 0.026851311953352774, -0.011742726245016955, 0.03825727375498305, 0.023289870717133176, 0.026579125628100615]",0.4527044365391341,0.4527044365391341,0.0,1.9896984907982,0.0,261.28786023002357,0.24533308546456667,0.8525452889426414,0.8525452889426414,56.0,16.138980699296024,0.02687697434350153,0.02715405655322835,0.0,1.4927847601023396,42.3958591519015,-0.08393903465366614,0.1708193197639789,0.22737024848046983,34.13265306122449,9.55106628039206,split and swap kappas,0.0,0.0,0.0,0.3409910684287458,-124.9266813872512,-0.5200960923854668,0.0,0.0,0.0,0.0,PASS,"[(22.30317198862707, 10.0), (22.3111352557344, 19.99999682931835), (18.228651325511436, 29.12870566241579), (13.234562670171329, 37.792369927760056), (10.0, 47.25480113399527), (11.301756234532263, 57.16971064976275), (17.3622013722006, 65.12401795670735), (24.970047584174637, 71.6140623336706), (33.256358520733116, 77.21201294641017), (41.18396658355651, 83.30734151854288), (48.4882016185219, 90.13728665404612), (56.620340289563615, 95.95693618257856), (64.28372917234111, 102.38130158558313), (67.80513800675467, 111.74077164648477), (65.69520076379115, 121.5156458058157), (60.30480018500276, 129.9384470975593), (54.29409501865791, 137.93040702008614), (47.27971806287772, 145.0577147812411), (38.43599117783829, 149.72552955721827)]",,,
112,-5.560560361918894,0.015143166113429208,0.015299281228000644,0.0,1.0006984410785262,-24.30103252273485,0.04820243134555597,0.1237846458706102,0.15736493503231033,32.44897959183673,9.148207591908847,Successful test,"[0.017346938775510204, -0.0326530612244898, -0.07, -0.04448979591836735, -0.026851311953352774, 0.011742726245016955, -0.03825727375498305, -0.023289870717133176, -0.026579125628100615, -0.04902796697773688, -0.035238187907462956, 0.014761812092537047, 0.0239454855619248, 0.06803970378697806, 0.036066745330271384, 0.0066218281065314605, 0.015805501575919215, -0.02807204944448896, 0.008795386190438036]",0.5787331313423929,0.5787331313423929,0.0,1.9900408719886449,0.0,115.15701411958516,0.33088598631764715,0.8639521967196996,0.8639521967196996,43.0,12.444590998463841,0.015143166113429208,0.015299281228000644,0.0,1.0006984410785262,-24.30103252273485,0.04820243134555597,0.1237846458706102,0.15736493503231033,32.44897959183673,9.148207591908847,flip sign kappas,0.0,0.0,0.0,-1.200325142311582,-168.23462673292158,-0.22515243746041885,0.0,0.0,0.0,0.0,PASS,"[(10.0, 46.504081123651275), (10.007963267107328, 56.504077952969624), (10.780462266215636, 66.47419556994771), (16.3489927252987, 74.78030588261899), (25.52912620916905, 78.74580070903379), (35.51609874948031, 79.25607463455695), (45.513099274584164, 79.01116546553072), (55.39000384407305, 77.44695444229586), (64.32910798305352, 72.96449783988886), (71.88563132484123, 66.41476845730995), (76.49112539865206, 57.538427750909975), (77.06364498866182, 47.55483013687048), (76.61281187629228, 37.564997830730846), (78.09174570243835, 27.67496472978113), (83.80700187036373, 19.46912248568512), (92.84640828581706, 15.192543051574141), (102.58657748481508, 12.927790532005943), (112.51900117295361, 11.76720461131563), (122.36161199842795, 10.0)]",,,
113,-4.868064692212942,0.019701283911635527,0.019894433753906465,0.0,1.205126232144124,21.755865132766143,-0.04334069921598895,0.11809920455420958,0.13278643080660946,32.42718446601942,9.106060608725539,Successful test,"[-0.019081632653061224, 0.03591836734693878, 0.07700000000000001, 0.04893877551020409, 0.029536443148688054, -0.012916998869518652, 0.04208300113048136, 0.025618857788846497, 0.02923703819091068, 0.05393076367551057, 0.038762006698209256, -0.01623799330179075, -0.02634003411811728, -0.07484367416567587, -0.039673419863298524, -0.007284010917184607, -0.017386051733511137, 0.03087925438893786, -0.00967492480948184]",0.48942938464523633,0.48942938464523633,0.0,1.9733509627318613,0.0,206.61936977502444,0.3146983974939206,0.5444000425809729,0.5735006053630679,46.0,12.889384935343221,0.019701283911635527,0.019894433753906465,0.0,1.205126232144124,21.755865132766143,-0.04334069921598895,0.11809920455420958,0.13278643080660946,32.42718446601942,9.106060608725539,increase kappas 10%,0.0,0.0,0.0,-0.9881947434438043,-160.4892583850731,-0.4056346460867869,0.0,0.0,0.0,0.0,PASS,"[(103.74035769870945, 63.710677502761996), (103.74832096581677, 73.71067433208034), (102.9154135459947, 83.67592722550987), (96.87964922815632, 91.64897865513886), (87.30618824395788, 94.538415414099), (77.35540344076071, 93.54751592350449), (67.52120095894944, 91.73410434674184), (58.054895806063136, 88.51089682124208), (50.196163496616265, 82.32702048932406), (44.30610991581889, 74.245729205418), (42.182519006775635, 64.47381221584892), (44.65147504474999, 54.783391374494826), (48.19382074860737, 45.43182536048609), (49.680343828086755, 35.54293011712472), (46.18838112691261, 26.17243405268883), (38.176376223203924, 20.188474040878255), (28.992105227591892, 16.232571327317217), (19.390891037452235, 13.4367376278528), (10.0, 10.0)]",,,
114,0.0,0.027524802142973114,0.027789463702040166,0.0,1.5124712061693466,23.43655828846226,-0.04648764521554623,0.1227453127095989,0.1503806562402534,32.12380952380953,9.027648409570642,Successful test,"[-0.017346938775510204, 0.0326530612244898, 0.07, 0.04448979591836735, 0.026851311953352774, -0.011742726245016955, 0.03825727375498305, 0.023289870717133176, 0.026579125628100615, 0.07657898738590016, 0.035238187907462956, -0.014761812092537047, -0.0239454855619248, -0.06803970378697806, -0.036066745330271384, -0.0066218281065314605, -0.015805501575919215, 0.02807204944448896, -0.008795386190438036]",0.850611935034465,0.850611935034465,0.0,1.9909953221999315,0.0,159.10149390125417,0.27373169297976246,0.895742171647266,0.895742171647266,47.0,13.194193305011106,0.027524802142973114,0.027789463702040166,0.0,1.5124712061693466,23.43655828846226,-0.04648764521554623,0.1227453127095989,0.1503806562402534,32.12380952380953,9.027648409570642,randomly modify a kappa,0.0,0.0,0.0,0.3115486129703322,-139.13062943295364,-0.31140576801069186,0.0,0.0,0.0,0.0,PASS,"[(106.51280232667912, 57.58444132975569), (106.52076559378645, 67.58443815907404), (105.76414651131775, 77.55577345401043), (100.20885186546265, 85.87074196854695), (91.03504568140339, 89.8508525320007), (81.04889849655005, 90.37703159130069), (71.05152059506432, 90.14804448492845), (61.17213730693334, 88.59956592640782), (52.22590550759162, 84.1313518992548), (44.658960303930996, 77.59366574245607), (41.300986780502, 68.17432320616672), (43.45042462623593, 58.40805897938448), (46.58674963717955, 48.91261452292382), (47.83825599730622, 38.99123700613904), (44.55579412218043, 29.545314921009087), (37.01022583378643, 22.982967840491114), (28.245810958481, 18.16788405165369), (18.997626529027222, 14.363796150617667), (10.0, 10.0)]",,,
115,0.0,0.023820685986719346,0.02406881813241434,0.0,1.4138297428118252,35.78411505657297,-0.07082170095354885,0.15257717393152526,0.20820263479695153,34.4639175257732,9.660969518650516,Successful test,,0.5959404049496575,0.5959404049496575,0.0,1.98273066637558,0.0,125.5608093692375,0.17530176181516866,0.9967171060617336,0.9998745989975035,53.0,14.987930926136508,0.023820685986719346,0.02406881813241434,0.0,1.4138297428118252,35.78411505657297,-0.07082170095354885,0.15257717393152526,0.20820263479695153,34.4639175257732,9.660969518650516,reversed road,0.0,0.0,0.0,0.30811316263041766,-89.20300860492442,-0.24606624316713296,0.0,0.0,0.0,0.0,PASS,"[(77.00948300370321, 90.08421572446808), (70.36603881021696, 97.55848152440012), (63.12964531997753, 104.46026457332454), (53.651349741456286, 107.64804011846329), (43.74036255638356, 106.31675013603117), (34.16543025288118, 103.43219273785954), (25.018176089995592, 99.3914327499894), (17.344898608965863, 92.97888156507696), (11.730151875907119, 84.70394234333), (10.0, 74.8547507782169), (13.655171555902193, 65.54670474819945), (21.087226478204187, 58.85607251859015), (30.057305321971285, 54.43592709828984), (38.4002655757926, 48.92275975064314), (45.54791691690214, 41.92911404143432), (53.13171495871585, 35.410984918673506), (60.73705369866768, 28.91800234896119), (65.26134121734063, 19.99999682931835), (65.2533779502333, 10.0)]",27.0,-0.5400431960316756,PASS
116,0.0,0.020454864731544363,0.020687306376221005,0.0,1.1994659347404595,-43.390642899081946,0.08598305108939687,0.14590016623379617,0.1653523319176726,34.91011235955056,9.923132256362594,Successful test,"[-0.0052240803736114255, 0.01008204207536817, -0.02657095091207047, -0.06088823874142925, -0.03070473966600657, -0.0011129029313126926, -0.02355806410383776, -0.03247481311877117, -0.023224518043146708, -0.06123080472087663, -0.048384905220492436, -0.04434716827172352, -0.010673698883968416, 0.03589337775926697, 0.0022199083715118695, -0.015127030403998341, 0.014464806330695537, 0.06446480633069554, 0.029591836734693885]",0.400023636619135,0.400023636619135,0.0,1.999836568611576,0.0,55.749332661973064,0.3084189771978458,0.8624923246143137,0.8624923246143137,50.0,14.232640575707814,0.020454864731544363,0.020687306376221005,0.0,1.1994659347404595,-43.390642899081946,0.08598305108939687,0.14590016623379617,0.1653523319176726,34.91011235955056,9.923132256362594,reverse kappas,0.0,0.0,0.0,0.025931039341403173,-155.5277598028841,-0.109627808259004,0.0,0.0,0.0,0.0,PASS,"[(10.226949938829918, 43.265665469346715), (10.234913205937247, 53.26566229866506), (10.0, 63.262902707181624), (10.589169236739778, 73.24553159993725), (15.350455357444702, 82.03928816222522), (23.509038108725733, 87.82180729237079), (32.48065050951617, 92.23883920644877), (41.9275730156955, 95.51842075936713), (51.91300897514729, 96.05792859034537), (61.66202057683951, 93.83154749312274), (69.64220615350085, 87.80521874652699), (73.31350448974804, 78.50352166877452), (72.43724105965823, 68.54198752984355), (68.88790352637575, 59.193072989917965), (66.5425086805409, 49.47200704954232), (66.08088897425249, 39.4826673693249), (64.97600948754588, 29.543892730575166), (63.83822763852437, 19.608830956029564), (66.60777049943987, 10.0)]",,,
117,0.0,0.03846758155288041,0.038860107895256735,0.0,1.4323280238283915,-49.08830937606361,0.09702736265194105,0.15035921812216957,0.1866329629791551,32.82828282828283,9.228100951537197,Successful test,"[-0.06123080472087663, -0.023224518043146708, -0.03247481311877117, -0.02355806410383776, -0.0011129029313126926, -0.03070473966600657, -0.06088823874142925, -0.02657095091207047, 0.01008204207536817, -0.0052240803736114255, 0.029591836734693885, 0.06446480633069554, 0.014464806330695537, -0.015127030403998341, 0.0022199083715118695, 0.03589337775926697, -0.010673698883968416, -0.04434716827172352, -0.048384905220492436]",0.8180893168697003,0.8180893168697003,0.0,1.9964461899760322,0.0,104.42822992510892,0.48771430117255504,0.7123508500565808,0.7123508500565808,51.0,14.239598767919535,0.03846758155288041,0.038860107895256735,0.0,1.4323280238283915,-49.08830937606361,0.09702736265194105,0.15035921812216957,0.1866329629791551,32.82828282828283,9.228100951537197,split and swap kappas,0.0,0.0,0.0,0.19824897756093107,-249.77546021628373,-0.2035262271387585,0.0,0.0,0.0,0.0,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.11360718212029, 29.118312904291678), (20.567781049615448, 36.75661374205282), (28.882400938126565, 42.31243016356779), (37.817441725317536, 46.80298092391264), (47.35103611195808, 49.82135433868687), (57.23672710699472, 48.31366950734723), (65.55368414710475, 42.761352370064444), (73.38515172757735, 36.542983167772995), (81.3653373042387, 30.51665442117725), (90.0187897378072, 25.50489215826341), (100.00384707470482, 24.95842168434267), (109.43148116521309, 28.293045419561743), (118.8701048961392, 31.59643490098814), (128.50211855084657, 34.2842431076001), (137.45065338051137, 38.74784304512542), (145.76677564211045, 44.301410414856), (155.2787974605941, 47.387093633316866)]",,,
118,0.0,0.016394070530295537,0.016554796711965098,0.0,1.5033546674198353,-2.218666497082443,0.004217422592053127,0.16726188157691202,0.22180414056975267,32.76699029126213,9.16541763384862,Successful test,"[-0.029591836734693885, -0.06446480633069554, -0.014464806330695537, 0.015127030403998341, -0.0022199083715118695, -0.03589337775926697, 0.010673698883968416, 0.04434716827172352, 0.048384905220492436, 0.06123080472087663, 0.023224518043146708, 0.03247481311877117, 0.02355806410383776, 0.0011129029313126926, 0.03070473966600657, 0.06088823874142925, 0.02657095091207047, -0.01008204207536817, 0.0052240803736114255]",0.4713515572310497,0.4713515572310497,0.0,1.9959496077897614,0.0,126.18200630314661,0.4867083016383663,0.9937865080022342,0.9998724662185262,53.0,14.764719330251815,0.016394070530295537,0.016554796711965098,0.0,1.5033546674198353,-2.218666497082443,0.004217422592053127,0.16726188157691202,0.22180414056975267,32.76699029126213,9.16541763384862,flip sign kappas,0.0,0.0,0.0,0.6177816356993435,-249.1880283980701,-0.24675114227148717,0.0,0.0,0.0,0.0,PASS,"[(21.628543783787507, 10.0), (21.636507050894835, 19.99999682931835), (26.17499211903862, 28.91078541878875), (33.79066228097513, 35.39164708870503), (41.38483182182404, 41.897689586632836), (48.54361254799987, 48.879942698238956), (56.895342782729784, 54.37981561370695), (65.87245000748786, 58.78566920582692), (73.31515135885289, 65.46445626594412), (76.98514276565817, 74.76666907118435), (75.27067942772624, 84.61860367627017), (69.6691189217814, 92.90247474589934), (62.006064140904954, 99.3272386657089), (52.865257107409406, 103.38256192981478), (43.294931046282954, 106.28236521344006), (33.38607671391554, 107.62943827007932), (23.90271613643648, 104.45676240300496), (16.655339679013792, 97.56651317061899), (10.0, 90.10283755086269)]",,,
119,-2.68220139498207,0.015007275864129005,0.01515440601965968,0.0,1.189659557402539,-5.858622715978737,0.011903738327374272,0.1540593271161124,0.199698853761062,30.563106796116504,8.653256849878856,Successful test,"[0.032551020408163274, 0.0709112869637651, 0.015911286963765092, -0.01663973344439818, 0.0024418992086630564, 0.039482715535193676, -0.011741068772365259, -0.048781885098895875, -0.05322339574254168, -0.0673538851929643, -0.02554696984746138, -0.03572229443064829, -0.02591387051422154, -0.0012241932244439618, -0.03377521363260723, -0.06697706261557218, -0.02922804600327752, 0.011090246282904987, -0.005746488410972569]",0.44967901050650144,0.44967901050650144,0.0,1.986433724149686,0.0,172.4053138078939,0.3330148602762988,0.9518122114265254,0.9999966205018601,51.0,14.491793758769099,0.015007275864129005,0.01515440601965968,0.0,1.189659557402539,-5.858622715978737,0.011903738327374272,0.1540593271161124,0.199698853761062,30.563106796116504,8.653256849878856,increase kappas 10%,0.0,0.0,0.0,-0.5702275738171743,-170.7480538527548,-0.33528951912537075,0.0,0.0,0.0,0.0,PASS,"[(69.08642422059123, 10.0), (69.09438748769855, 19.99999682931835), (64.15585789342029, 28.695451127193635), (56.01805101674699, 34.50717197716299), (47.90146570870147, 40.34849399681056), (40.219645837027464, 46.750809473195204), (31.373719700381507, 51.41445512708057), (21.967941205185262, 54.81023646563933), (14.00155768821859, 60.85479878731339), (10.0, 70.01927018875595), (11.90036765772345, 79.83703993373769), (17.99754060634931, 87.76322956271736), (26.201197320822956, 93.48162238859697), (35.75289007774018, 96.44222460393338), (45.617278882359095, 98.08351480109812), (55.61676660805278, 97.98229610864716), (64.32518793395502, 93.06666817209918), (69.77098035865035, 84.67957422561624), (74.43481871829414, 75.83374968772746)]",,,
120,-4.6415710037176305,0.014302223986126256,0.014445246225987519,0.0,1.1439517262953014,-1.696366561496186,0.0038894889873646267,0.1467691542270849,0.20396821599709558,31.386138613861387,8.868532626355249,Successful test,"[0.029591836734693885, 0.06446480633069554, 0.014464806330695537, -0.015127030403998341, 0.0022199083715118695, 0.06752603082049147, -0.010673698883968416, -0.04434716827172352, -0.048384905220492436, -0.06123080472087663, -0.023224518043146708, -0.03247481311877117, -0.02355806410383776, -0.0011129029313126926, -0.03070473966600657, -0.06088823874142925, -0.02657095091207047, 0.01008204207536817, -0.0052240803736114255]",0.4714533365184128,0.4714533365184128,0.0,1.996981895971619,0.0,184.52765099293453,0.3097914419679513,0.9889911248784911,0.9984712186425038,47.0,13.31706924572595,0.014302223986126256,0.014445246225987519,0.0,1.1439517262953014,-1.696366561496186,0.0038894889873646267,0.1467691542270849,0.20396821599709558,31.386138613861387,8.868532626355249,randomly modify a kappa,0.0,0.0,0.0,-0.5289537391580872,-156.33144110280816,-0.3597794441310815,0.0,0.0,0.0,0.0,PASS,"[(72.79382835492964, 10.0), (72.80179162203697, 19.99999682931835), (68.27750410336404, 28.91800234896119), (60.6721653634122, 35.410984918673506), (53.08836732159849, 41.92911404143432), (45.94071598048895, 48.92275975064314), (36.83354095495154, 53.0530579304635), (26.933508902091084, 54.46350656559191), (17.78889377252083, 58.51023538428422), (11.419551851195557, 66.21941714950734), (10.0, 76.11814800461029), (12.762021546972257, 85.72914363326714), (18.05978587383239, 94.21051693816584), (25.49620566137844, 100.89629742688916), (33.69875271446456, 106.61628185360819), (42.703867619275364, 110.96460400716977), (52.70353852168615, 110.88347544574454), (61.72788430724267, 106.57520628717188), (70.3667867148153, 101.53840519993052)]",,,
121,0.0,0.012688385403455158,0.012827818210086534,0.0,1.5260514781280023,40.66273629425547,-0.0806087169626952,0.13434158157165393,0.14383050926721413,37.19565217391305,10.451464075923504,Successful test,,0.4353807033721964,0.4353807033721964,0.0,1.9979176301726265,0.0,127.37436396896169,0.1792226988627749,0.6039191388825703,0.6039191388825703,47.0,13.317443368337035,0.012688385403455158,0.012827818210086534,0.0,1.5260514781280023,40.66273629425547,-0.0806087169626952,0.13434158157165393,0.14383050926721413,37.19565217391305,10.451464075923504,reversed road,0.0,0.0,0.0,0.4634449239653371,-91.19144132625895,-0.25105368250445553,0.0,0.0,0.0,0.0,PASS,"[(80.49397330188128, 10.0), (75.65596885210618, 18.751783415050696), (69.60966296509253, 26.716843686050787), (62.5539363345118, 33.80321946740149), (57.25753496369873, 42.28544397039889), (54.198639386750784, 51.80611400193177), (54.17519418789519, 61.80608651802653), (57.47984061400672, 71.24427024151848), (60.90323423603971, 80.64003397357475), (60.9519586764076, 90.63991526931575), (57.14377623494312, 99.88641441723772), (50.503406307741926, 107.3634116239994), (41.577793379243644, 111.87267252248643), (31.58608906466202, 112.27991310245264), (22.643684441846744, 107.80404452061826), (15.331396563569626, 100.98272162947745), (10.983759065832274, 91.97727615530638), (10.007963267107328, 82.02499890036665), (10.0, 72.0250020710483)]",1.0,-0.42698029808825044,PASS
122,0.0,0.010247025663035446,0.010362160782844833,0.0,1.0908553546402577,-23.311170825391066,0.046661464807730056,0.12189583636431468,0.14533556713803827,35.3,9.995323488264182,Successful test,"[0.03504110060584531, -0.0006731851084404022, -0.02818881271117784, 0.0014030240235160425, 0.04360791311709741, 0.005852811076281078, 0.05585281107628108, 0.011975260055872905, -0.00945331137269853, -0.059453311372698533, -0.019657393005351596, -0.04744741933124201, -0.027910295602571543, -0.05750316619775774, -0.04345689296126614, -0.013865056226572262, -0.06020408163265306, -0.010204081632653059, -0.009183673469387754]",0.44717586339187654,0.44717586339187654,0.0,1.9190431796341556,0.0,127.53714344625506,0.270180781348801,0.7444666490283258,0.7444666490283258,48.0,13.535825357493145,0.010247025663035446,0.010362160782844833,0.0,1.0908553546402577,-23.311170825391066,0.046661464807730056,0.12189583636431468,0.14533556713803827,35.3,9.995323488264182,reverse kappas,0.0,0.0,0.0,0.09048127360365688,-138.0364481679634,-0.2437572903400788,0.0,0.0,0.0,0.0,PASS,"[(48.01988949160749, 10.0), (48.02785275871482, 19.99999682931835), (46.32574807067427, 29.854074139292653), (46.05844729590813, 39.85050101572252), (47.12835233290904, 49.79310144075219), (45.95248898208555, 59.723728076578865), (42.38147696738573, 69.06438507653714), (36.14273067136849, 76.87962945236642), (27.659388720054004, 82.17424080137663), (19.109959288052927, 87.36146128900137), (12.814973448952877, 95.13147758792442), (10.0, 104.72709765552247), (10.501488188998316, 114.71451521945235), (14.642530210197144, 123.81681003881882), (22.1818425584, 130.3863434557546), (31.958025471118695, 132.49020838893517), (41.93018315475464, 131.74450661697765), (50.95635372838587, 127.44006184724094), (57.94472438683702, 120.28725292066537)]",,,
123,0.0,0.01733739378512692,0.017527914595952494,0.0,1.3734165747729632,-46.853140479213515,0.092736725169076,0.1793485804516564,0.25010032153811507,34.608695652173914,9.74710906812317,Successful test,"[-0.059453311372698533, -0.00945331137269853, 0.011975260055872905, 0.05585281107628108, 0.005852811076281078, 0.04360791311709741, 0.0014030240235160425, -0.02818881271117784, -0.0006731851084404022, 0.03504110060584531, -0.009183673469387754, -0.010204081632653059, -0.06020408163265306, -0.013865056226572262, -0.04345689296126614, -0.05750316619775774, -0.027910295602571543, -0.04744741933124201, -0.019657393005351596]",0.8078604135511097,0.8078604135511097,0.0,1.9933761495699494,0.0,78.82024802508346,0.4096909983549755,1.0,1.0,62.0,17.46082415944141,0.01733739378512692,0.017527914595952494,0.0,1.3734165747729632,-46.853140479213515,0.092736725169076,0.1793485804516564,0.25010032153811507,34.608695652173914,9.74710906812317,split and swap kappas,0.0,0.0,0.0,0.23447206727563863,-208.84345054646965,-0.15479222894996597,0.0,0.0,0.0,0.0,PASS,"[(53.48686099725579, 10.0), (53.49482426436312, 19.99999682931835), (56.879891137143105, 29.409636687825554), (60.1460388912885, 38.861212156925454), (60.081832746891195, 48.86100603335219), (56.98415513815408, 58.36912853110792), (51.65322315750413, 66.82969377331743), (44.56867018676019, 73.88725065971397), (38.48994794586726, 81.82759926151186), (33.61631032227014, 90.55958965968905), (27.321324483170088, 98.32960595861209), (20.07710934363537, 105.22317883573002), (13.53411335314808, 112.7855331958792), (10.0, 122.14021345803143), (10.091302976538373, 132.1397966376682), (13.00578264745355, 141.70566346968204), (20.18310797315614, 148.66885247824902), (29.599973314386318, 152.03376661461832), (39.594329037661396, 151.69782960171472)]",,,
124,0.0,0.01710274038008783,0.017280893925713747,0.0,1.2791522977611323,42.71362748304546,-0.08451872754162602,0.13595107781224172,0.16700810138134173,34.855670103092784,9.767875291897997,Successful test,"[0.009183673469387754, 0.010204081632653059, 0.06020408163265306, 0.013865056226572262, 0.04345689296126614, 0.05750316619775774, 0.027910295602571543, 0.04744741933124201, 0.019657393005351596, 0.059453311372698533, 0.00945331137269853, -0.011975260055872905, -0.05585281107628108, -0.005852811076281078, -0.04360791311709741, -0.0014030240235160425, 0.02818881271117784, 0.0006731851084404022, -0.03504110060584531]",0.4579273822345444,0.4579273822345444,0.0,1.962262241261918,0.0,142.35644409210047,0.17012925765983827,0.5389117657421615,0.5448889310579026,49.0,13.763106628245174,0.01710274038008783,0.017280893925713747,0.0,1.2791522977611323,42.71362748304546,-0.08451872754162602,0.13595107781224172,0.16700810138134173,34.855670103092784,9.767875291897997,flip sign kappas,0.0,0.0,0.0,0.2829676235153804,-86.93821751526569,-0.27968702203879026,0.0,0.0,0.0,0.0,PASS,"[(80.59266819675992, 71.91265097427234), (80.60063146386724, 81.91264780359069), (79.640687426113, 91.86646654035599), (75.30739799136325, 100.87882487070917), (68.00598338685634, 107.71178504716953), (59.07071861059726, 112.20189009918599), (49.07837837532167, 111.81056335272908), (40.14559507941127, 107.31552357667546), (33.49332531260046, 99.84911165731454), (29.670421237113672, 90.6086893493447), (29.703219275575506, 80.6087431350557), (33.111644365302155, 71.2075390415514), (36.40125484938807, 61.76410413347945), (36.36188319487482, 51.76418164013877), (33.28782837454726, 42.248395442371354), (27.97792448142119, 33.77461702623581), (20.910920662368746, 26.69948755593648), (14.85193686724773, 18.744067053507898), (10.0, 10.0)]",,,
