,description,kappas,method,outcome,road,visited,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,simulation_file,generation,parent_index,parent_min_oob_distance,parent_outcome 
130,Successful test,"[-0.04183673469387755, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822, 0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.04049655937629512, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122]",reverse kappas,PASS,"[(23.4740620827979, 10.0), (23.48202534990523, 19.99999682931835), (27.233088353866734, 29.269814860990344), (34.848111212442944, 35.75143710109056), (44.401232382944755, 38.70742693559779), (54.15927455195427, 40.893888238212654), (63.04071358956759, 45.489542774963475), (69.17267121501311, 53.38885259796322), (71.29966651953006, 63.16002913789754), (70.21640727961054, 73.10118346821194), (67.76585386799906, 82.79627438974741), (62.627274373783166, 91.37502725841217), (55.1340148992775, 97.99704073225314), (48.08754959145473, 105.09262574447378), (41.57299415905426, 112.67949384126982), (33.46158883218058, 118.52800678245113), (24.76152690741671, 123.45841472756825), (16.83957223564464, 129.561089073983), (10.0, 136.85631022439367)]",True,-5.091902576210959,0.03324215254968377,0.0335745740751806,0.0,1.1015424226892996,-20.991483482243478,0.04134321391653734,0.18105979807905942,0.22214849739016787,33.99009900990099,9.523200174958339,0.4832986418940718,0.4832986418940718,0.0,1.979079882499794,0.0,139.9709633233863,0.5785888243673027,0.9946033885258985,0.9946033885258985,60.0,16.884724207547073,0.03324215254968377,0.0335745740751806,0.0,1.1015424226892996,-20.991483482243478,0.04134321391653734,0.18105979807905942,0.22214849739016787,33.99009900990099,9.523200174958339,0.0,0.0,0.0,-0.9411304941470178,-296.4499602686259,-0.27554701478786153,0.0,0.0,0.0,0.0,sim_2021-01-22--01-10-10,12.0,"Int64Index([124], dtype='int64')",-0.9571818343924958,PASS
131,Successful test,"[0.013393582381312517, 0.014413990544577822, 0.050161167607290086, 0.0389914343964345, 0.047646680258347174, 0.003769129237938998, -0.01970025851716304, -0.06131696827002355, -0.03490628904623074, -0.04183673469387755, -0.04010207687433122, -0.014591872792698572, -0.017653097282494493, -0.010510240139637344, 0.03233329407017267, 0.014986355294662468, -0.0294710563165552, 0.016447311030383577, 0.04502623544253701]",split and swap kappas,PASS,"[(70.73283263882041, 10.0), (70.74079590592774, 19.99999682931835), (69.36277948162913, 29.904595293383576), (64.91328933446121, 38.86015431726676), (57.03743711402326, 45.02221174979874), (47.30242950861475, 47.30904950587992), (37.305901877389346, 47.04554368403344), (27.32010403781429, 47.57831146378189), (18.35243491816948, 52.003343730395194), (12.450553411611487, 60.07600095602721), (10.0, 69.77109187756267), (11.614080885669054, 79.63996936664509), (15.83350779410032, 88.70619441152492), (21.453591210548993, 96.97751005005297), (28.178939117738153, 104.3781651242519), (34.05836724782808, 112.46719008793616), (37.87795691935737, 121.70898291947846), (42.35627184690871, 130.65016267439174), (47.40692193105734, 139.28097571416322)]",False,-2.5451678726720406,0.02441103759014637,0.024657613727420574,0.0,1.2768392033916747,-3.3533191439472256,0.006692640886327563,0.15054856064645253,0.21070965782968845,33.49,9.42778992523037,0.4674550739297426,0.4674550739297426,0.0,1.9989590362755632,0.0,115.42034320042342,0.2889169507649128,0.9949030881216885,0.9949030881216885,54.0,15.156412531781042,0.02441103759014637,0.024657613727420574,0.0,1.2768392033916747,-3.3533191439472256,0.006692640886327563,0.15054856064645253,0.21070965782968845,33.49,9.42778992523037,0.0,0.0,0.0,-0.5592577168637094,-147.40364293231474,-0.22585924015114608,0.0,0.0,0.0,0.0,sim_2021-01-22--01-10-52,12.0,"Int64Index([124], dtype='int64')",-0.9571818343924958,PASS
132,Successful test,"[0.04010207687433122, 0.014591872792698572, 0.017653097282494493, 0.010510240139637344, -0.03233329407017267, -0.014986355294662468, 0.0294710563165552, -0.016447311030383577, -0.04502623544253701, -0.013393582381312517, -0.014413990544577822, -0.050161167607290086, -0.0389914343964345, -0.047646680258347174, -0.003769129237938998, 0.01970025851716304, 0.06131696827002355, 0.03490628904623074, 0.04183673469387755]",flip sign kappas,PASS,"[(36.22894662627276, 10.0), (36.23690989338009, 19.99999682931835), (33.54383943032752, 29.630540504575414), (29.339729214128752, 38.703878219554014), (23.90377357009355, 47.097351054804136), (19.41418620933071, 56.03287595992742), (17.144134727289497, 65.7718115418523), (14.175322620573581, 75.32095572732867), (10.591414107983027, 84.6566720776352), (10.0, 94.6391682260381), (12.308227158571555, 104.36912646769734), (15.942657564761973, 113.68529067956901), (22.34525843252922, 121.36687268642581), (31.4340965443087, 125.53736687511194), (41.43405172238732, 125.50742632704582), (51.09776353464221, 122.93591431857973), (60.93545222774631, 121.14151158296772), (70.68413197371457, 123.36934533137625), (78.29515833814243, 129.85565997684205)]",False,-3.523234291090791,0.02574997602532961,0.02603930159864792,0.0,1.240685792441313,3.7619481255985887,-0.007396937775925569,0.18489453061141334,0.24521743062683818,37.2,10.477711287509,0.7549690182467177,0.7549690182467177,0.0,1.9997855859991704,0.0,120.26914743197997,0.22522037508354412,0.9999965054134018,0.9999965054134018,63.0,17.99371061294329,0.02574997602532961,0.02603930159864792,0.0,1.240685792441313,3.7619481255985887,-0.007396937775925569,0.18489453061141334,0.24521743062683818,37.2,10.477711287509,0.0,0.0,0.0,-0.37548594467892427,-113.98319013205214,-0.23231865046795505,0.0,0.0,0.0,0.0,sim_2021-01-22--01-11-34,12.0,"Int64Index([124], dtype='int64')",-0.9571818343924958,PASS
133,Car drove out of the lane beamng_executor/sim_2021-01-22--01-12-12,"[-0.044112284561764345, -0.01605106007196843, -0.019418407010743943, -0.01156126415360108, 0.03556662347718994, 0.016484990824128715, -0.032418161948210726, 0.018092042133421936, 0.049528858986790714, 0.01473294061944377, 0.015855389599035607, 0.0551772843680191, 0.042890577836077956, 0.0524113482841819, 0.004146042161732898, -0.021670284368879345, -0.0674486650970259, -0.03839691795085382, -0.04602040816326531]",increase kappas 10%,FAIL,"[(50.46496926666063, 10.0), (50.47293253376796, 19.99999682931835), (53.44354080397453, 29.548582405464185), (58.052108736677894, 38.42332756291283), (63.97469206765487, 46.480808973852206), (68.88987169906495, 55.189483338585994), (71.3985231181457, 64.86970379359342), (74.66958554823975, 74.31957948475609), (78.60858129823731, 83.51111431205784), (79.27574359656452, 93.48883421530682), (76.75771029276436, 103.16661848036219), (72.79469677251257, 112.3478234033721), (65.8863114166957, 119.57791412033653), (56.38708730631414, 122.70277272525702), (46.51275296116597, 121.1224179422329), (37.47158331307443, 116.84956744234078), (28.091184695487314, 113.38429374821939), (18.133225513592663, 114.30028988997978), (10.0, 120.11842040974689)]",False,-2.5665953968099045,0.006325871178531813,0.00639463064786368,0.010752688172043012,1.4273706126123873,-4.848109130173461,0.009518118666241937,0.18347336342832354,0.2269676936648885,35.924731182795696,10.086141191395235,0.22014587089893362,0.22014587089893362,1.0,1.996894660104901,0.9856967753725067,117.60800848931552,0.33060331614479094,0.9881960647718061,0.9998291654300515,59.0,16.429101179112198,0.006325871178531813,0.00639463064786368,0.010752688172043012,1.4273706126123873,-4.848109130173461,0.009518118666241937,0.18347336342832354,0.2269676936648885,35.924731182795696,10.086141191395235,0.0,0.0,0.0,-1.4076872155320963,-169.52423675990516,-0.23047321272883697,0.0,0.0,0.0,0.0,sim_2021-01-22--01-12-12,12.0,"Int64Index([124], dtype='int64')",-0.9571818343924958,PASS
134,Successful test,,reversed road,PASS,"[(10.0, 136.85631022439367), (16.83957223564464, 129.561089073983), (24.76152690741671, 123.45841472756825), (33.46158883218058, 118.52800678245113), (41.57299415905426, 112.67949384126982), (48.08754959145473, 105.09262574447378), (55.1340148992775, 97.99704073225314), (62.627274373783166, 91.37502725841217), (67.76585386799906, 82.79627438974741), (70.21640727961054, 73.10118346821194), (71.29966651953006, 63.16002913789754), (69.17267121501311, 53.38885259796322), (63.04071358956759, 45.489542774963475), (54.15927455195427, 40.893888238212654), (44.401232382944755, 38.70742693559779), (34.848111212442944, 35.75143710109056), (27.233088353866734, 29.269814860990344), (23.48202534990523, 19.99999682931835), (23.4740620827979, 10.0)]",False,0.0,0.018394800580445816,0.018608693610450998,0.0,1.3865705647216744,-1.5808883564267464,0.003006333511819706,0.18035786720468294,0.21343794745080497,38.62068965517241,10.897983441818893,0.3196313039457923,0.3196313039457923,0.0,1.9997677842885115,0.0,122.85828198196214,0.23667439173674557,0.9631827310605874,0.999988905519333,61.0,17.21104456712908,0.018394800580445816,0.018608693610450998,0.0,1.3865705647216744,-1.5808883564267464,0.003006333511819706,0.18035786720468294,0.21343794745080497,38.62068965517241,10.897983441818893,0.0,0.0,0.0,0.30437186522785153,-120.70335354980891,-0.24136299000053021,0.0,0.0,0.0,0.0,sim_2021-01-22--01-12-51,13.0,"Int64Index([130], dtype='int64')",-0.9411304941470178,PASS
135,Successful test,"[-0.04010207687433122, -0.014591872792698572, -0.017653097282494493, -0.010510240139637344, 0.03233329407017267, 0.014986355294662468, -0.0294710563165552, 0.016447311030383577, 0.04502623544253701, 0.013393582381312517, 0.014413990544577822, 0.050161167607290086, 0.0389914343964345, 0.047646680258347174, 0.003769129237938998, -0.01970025851716304, -0.06131696827002355, -0.03490628904623074, -0.04183673469387755]",reverse kappas,PASS,"[(51.87526989403227, 10.0), (51.8832331611396, 19.99999682931835), (54.59163832211681, 29.62623916389481), (58.8101938841324, 38.692869683012), (64.2595105228853, 47.07767428244131), (68.76332337942861, 56.0060375004805), (71.04888272658407, 65.74134532666814), (74.0328995403743, 75.28574911396764), (77.6316720634652, 84.61574570169724), (78.23898407297858, 94.59728727217124), (75.94625628823884, 104.33090937830842), (72.32666790759892, 113.65285016093176), (65.93630925406049, 121.3446195463948), (56.854124819136885, 125.5295838102842), (46.85413463882482, 125.51556975796994), (37.18633955668942, 122.95945194968358), (27.34580547970475, 121.1807195134517), (17.60068626363538, 123.42407669958936), (10.0, 129.92250484197768)]",True,-3.361646338143082,0.016346484330780415,0.016526116026723055,0.0,1.3978080249812492,-6.245481751861825,0.012209133859246903,0.1878712122541633,0.2443726149363997,37.380434782608695,10.507524404669114,0.4146402576244391,0.4146402576244391,0.0,1.9997654316605435,0.0,108.91922490348146,0.31132256287120047,0.9999857977499733,0.9999990134287138,64.0,17.8624135114904,0.016346484330780415,0.016526116026723055,0.0,1.3978080249812492,-6.245481751861825,0.012209133859246903,0.1878712122541633,0.2443726149363997,37.380434782608695,10.507524404669114,0.0,0.0,0.0,-0.9401309132612354,-159.25340420823218,-0.21235102482432444,0.0,0.0,0.0,0.0,sim_2021-01-22--01-13-29,13.0,"Int64Index([130], dtype='int64')",-0.9411304941470178,PASS
136,Successful test,"[0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.014986355294662468, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122, -0.04183673469387755, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822]",split and swap kappas,PASS,"[(54.988561477151706, 10.0), (54.996524744259034, 19.99999682931835), (52.124521283131756, 29.578702176037858), (46.48907441704833, 37.83955798034472), (41.40312804839985, 46.449618928748706), (36.95353997644757, 55.40512929890294), (30.52876834895868, 63.068177617595296), (23.307708570509007, 69.98600210771185), (17.12905386165228, 77.84884039860418), (12.29272778473974, 86.60155141164327), (10.0, 96.33517351778045), (11.774193372302548, 106.17652697539377), (17.103655608500304, 114.63801811306814), (25.743827418986655, 119.67264134477844), (35.668871346827046, 120.8947309611481), (45.659688035959974, 121.32319552694428), (55.21323428585711, 124.27781124664052), (62.644074189493594, 130.96979289085652), (66.46356280590496, 140.21162748735867)]",False,0.0,0.019240789843832904,0.0194454790974907,0.0,1.2564034512398492,5.628691656486884,-0.011387574747481827,0.16681144592502214,0.2200840336100713,35.37894736842105,9.98568179095255,0.4288378356737983,0.4288378356737983,0.0,1.9975028673214823,0.0,102.71648041802295,0.275465597292678,0.9786398407541362,0.9999984020490894,58.0,16.526821979600413,0.019240789843832904,0.0194454790974907,0.0,1.2564034512398492,5.628691656486884,-0.011387574747481827,0.16681144592502214,0.2200840336100713,35.37894736842105,9.98568179095255,0.0,0.0,0.0,0.10264619736157043,-140.60087931917766,-0.20050751610597073,0.0,0.0,0.0,0.0,sim_2021-01-22--01-14-08,13.0,"Int64Index([130], dtype='int64')",-0.9411304941470178,PASS
137,Successful test,"[0.04183673469387755, 0.03490628904623074, 0.06131696827002355, 0.01970025851716304, -0.003769129237938998, -0.047646680258347174, -0.0389914343964345, -0.050161167607290086, -0.014413990544577822, -0.013393582381312517, -0.04502623544253701, -0.016447311030383577, 0.0294710563165552, -0.014986355294662468, -0.03233329407017267, 0.010510240139637344, 0.017653097282494493, 0.014591872792698572, 0.04010207687433122]",flip sign kappas,PASS,"[(57.74087830538817, 10.0), (57.7488415724955, 19.99999682931835), (54.01254692862735, 29.27577724576861), (46.40785670253917, 35.76951935377066), (36.859455513828884, 38.74072024557114), (27.10490799464592, 40.94271994947702), (18.23079950371828, 45.55251370747162), (12.111430514093563, 53.461579592190205), (10.0, 63.236131304885504), (11.09909067448909, 73.17554777111988), (13.565081892962958, 82.86672351560051), (18.717317845836085, 91.43728153045122), (26.221114385919243, 98.04735244421879), (33.27887156106801, 105.13170588378094), (39.8055019788386, 112.70818893265208), (47.926211669433165, 118.54377580297485), (56.63411498874135, 123.46032131599327), (64.56577905541266, 129.55037099834195), (71.41696137185778, 136.83468983175592)]",False,-3.094961429835222,0.02798157052611782,0.028261386231379,0.0,1.1918481963929624,8.656749725812256,-0.016888748037275022,0.15674588527614025,0.2151514845326477,33.07920792079208,9.317762497661185,0.4555658843393179,0.4555658843393179,0.0,1.997771082385775,0.0,140.04487917915176,0.27752375106484506,0.9805927748984623,0.9984069815491639,59.0,16.697548751430503,0.02798157052611782,0.028261386231379,0.0,1.1918481963929624,8.656749725812256,-0.016888748037275022,0.15674588527614025,0.2151514845326477,33.07920792079208,9.317762497661185,0.0,0.0,0.0,-0.2894615712311124,-141.5581518463696,-0.2665071866986972,0.0,0.0,0.0,0.0,sim_2021-01-22--01-14-48,13.0,"Int64Index([130], dtype='int64')",-0.9411304941470178,PASS
138,Successful test,"[-0.04602040816326531, -0.03839691795085382, -0.0674486650970259, -0.021670284368879345, 0.004146042161732898, 0.0524113482841819, 0.042890577836077956, 0.0551772843680191, 0.015855389599035607, 0.01473294061944377, 0.049528858986790714, 0.018092042133421936, -0.032418161948210726, 0.016484990824128715, 0.03556662347718994, -0.01156126415360108, -0.019418407010743943, -0.01605106007196843, -0.044112284561764345]",increase kappas 10%,PASS,"[(25.35973700500196, 10.0), (25.36770027210929, 19.99999682931835), (29.471611785720782, 29.11909274330275), (37.61802729147006, 34.91874052637439), (47.4685989646195, 36.64101742401474), (57.43209602042842, 37.49467216621862), (66.76166025494618, 41.09456538602488), (73.40072256228609, 48.57272369400809), (75.73587132365614, 58.29625598748416), (74.54398715067052, 68.22497252680516), (71.85341434150124, 77.85621429298251), (66.25890614181611, 86.14484976594522), (58.231794187634904, 92.10852930755719), (50.652083479813285, 98.63141100092972), (43.61551438536779, 105.7368100311809), (34.98747968726127, 110.79220489689317), (25.816193038166432, 114.77811774091458), (17.369657538965015, 120.13125122147812), (10.0, 126.89055205502416)]",False,0.0,0.028760425110829872,0.02903174987602639,0.0,1.3115956296465217,-14.916083130795222,0.029277713995990308,0.17265345714595903,0.2365218382932263,31.990654205607477,8.997499105562206,0.8341636619325776,0.8341636619325776,0.0,1.9952544823489202,0.0,156.14733480371015,0.36449415672706026,0.8771607184246807,0.8771607184246807,57.0,15.854440420962801,0.028760425110829872,0.02903174987602639,0.0,1.3115956296465217,-14.916083130795222,0.029277713995990308,0.17265345714595903,0.2365218382932263,31.990654205607477,8.997499105562206,0.0,0.0,0.0,0.08266697394813316,-188.08727498554217,-0.3069031424909339,0.0,0.0,0.0,0.0,sim_2021-01-22--01-15-30,13.0,"Int64Index([130], dtype='int64')",-0.9411304941470178,PASS
139,Successful test,"[-0.04183673469387755, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822, 0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.04049655937629512, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122]",randomly modify a kappa,PASS,"[(29.465330029305406, 10.0), (29.473293296412734, 19.99999682931835), (33.22435630037424, 29.269814860990344), (40.83937915895045, 35.75143710109056), (50.39250032945226, 38.70742693559779), (60.150542498461775, 40.893888238212654), (69.0319815360751, 45.489542774963475), (75.16393916152062, 53.38885259796322), (77.29093446603757, 63.16002913789754), (76.20767522611804, 73.10118346821194), (73.75712181450656, 82.79627438974741), (68.61854232029067, 91.37502725841217), (61.12528284578501, 97.99704073225314), (54.07881753796224, 105.09262574447378), (46.65209289901699, 111.78917419403223), (37.32735449275019, 115.40154926518596), (27.664688280971745, 117.9769874181524), (18.4591332993256, 121.88310537334651), (10.0, 127.21630927196512)]",False,0.0,0.027697087730203143,0.027968627805989448,0.0,1.2856647564648154,-13.27766985245236,0.026019907009974034,0.16117344153824478,0.20643455608509773,33.398058252427184,9.401026979285275,0.6443209712210155,0.6443209712210155,0.0,1.9958401778583117,0.0,123.00769021225524,0.3511108161418468,0.9129357971767382,0.9129357971767382,57.0,16.104865865230195,0.027697087730203143,0.027968627805989448,0.0,1.2856647564648154,-13.27766985245236,0.026019907009974034,0.16117344153824478,0.20643455608509773,33.398058252427184,9.401026979285275,0.0,0.0,0.0,0.22027686551587622,-177.35219485140905,-0.2411749853386782,0.0,0.0,0.0,0.0,sim_2021-01-22--01-16-14,13.0,"Int64Index([130], dtype='int64')",-0.9411304941470178,PASS
140,Successful test,,reversed road,PASS,"[(10.0, 129.92250484197768), (17.60068626363538, 123.42407669958936), (27.34580547970475, 121.1807195134517), (37.18633955668942, 122.95945194968358), (46.85413463882482, 125.51556975796994), (56.854124819136885, 125.5295838102842), (65.93630925406049, 121.3446195463948), (72.32666790759892, 113.65285016093176), (75.94625628823884, 104.33090937830842), (78.23898407297858, 94.59728727217124), (77.6316720634652, 84.61574570169724), (74.0328995403743, 75.28574911396764), (71.04888272658407, 65.74134532666814), (68.76332337942861, 56.0060375004805), (64.2595105228853, 47.07767428244131), (58.8101938841324, 38.692869683012), (54.59163832211681, 29.62623916389481), (51.8832331611396, 19.99999682931835), (51.87526989403227, 10.0)]",False,-1.9138542194941248,0.026761423128211878,0.027034498874418122,0.0,1.334374841993875,15.000273451719712,-0.029614664949034874,0.17951630525977139,0.24643507799336165,33.898989898989896,9.531658082617888,0.49770167648662844,0.49770167648662844,0.0,1.9927915931278941,0.0,187.5464623631929,0.26110296583927395,0.9902504214706961,0.9987377141062945,62.0,17.459155440190678,0.026761423128211878,0.027034498874418122,0.0,1.334374841993875,15.000273451719712,-0.029614664949034874,0.17951630525977139,0.24643507799336165,33.898989898989896,9.531658082617888,0.0,0.0,0.0,-0.21800651051614528,-133.12293776142423,-0.3676626061507131,0.0,0.0,0.0,0.0,sim_2021-01-22--01-16-57,14.0,"Int64Index([135], dtype='int64')",-0.9401309132612354,PASS
141,Successful test,"[-0.028571428571428567, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822, 0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.014986355294662468, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122]",reverse kappas,PASS,"[(23.4740620827979, 10.0), (23.48202534990523, 19.99999682931835), (27.233088353866734, 29.269814860990344), (34.848111212442944, 35.75143710109056), (44.401232382944755, 38.70742693559779), (54.15927455195427, 40.893888238212654), (63.04071358956759, 45.489542774963475), (69.17267121501311, 53.38885259796322), (71.29966651953006, 63.16002913789754), (70.21640727961054, 73.10118346821194), (67.76585386799906, 82.79627438974741), (62.627274373783166, 91.37502725841217), (55.1340148992775, 97.99704073225314), (48.08754959145473, 105.09262574447378), (41.57299415905426, 112.67949384126982), (33.46158883218058, 118.52800678245113), (24.76152690741671, 123.45841472756825), (16.83957223564464, 129.561089073983), (10.0, 136.85631022439367)]",True,-5.045501038659933,0.03393104116463293,0.03427035157627926,0.0,1.1009284693730617,-20.676473787290888,0.040780300795785526,0.17562905154183325,0.22034933989750224,33.86138613861386,9.496728076305821,0.5434846399689863,0.5434846399689863,0.0,1.981903521561891,0.0,141.71776510396415,0.5775856083253942,0.7932102503819232,0.9360336806101719,60.0,16.83791704276123,0.03393104116463293,0.03427035157627926,0.0,1.1009284693730617,-20.676473787290888,0.040780300795785526,0.17562905154183325,0.22034933989750224,33.86138613861386,9.496728076305821,0.0,0.0,0.0,-0.9572920411149206,-296.41533869026665,-0.27649136403085195,0.0,0.0,0.0,0.0,sim_2021-01-22--01-17-38,14.0,"Int64Index([135], dtype='int64')",-0.9401309132612354,PASS
142,Successful test,"[0.013393582381312517, 0.014413990544577822, 0.050161167607290086, 0.0389914343964345, 0.047646680258347174, 0.003769129237938998, -0.01970025851716304, -0.06131696827002355, -0.03490628904623074, -0.04183673469387755, -0.04010207687433122, -0.014591872792698572, -0.017653097282494493, -0.010510240139637344, 0.03233329407017267, 0.014986355294662468, -0.0294710563165552, 0.016447311030383577, 0.04502623544253701]",split and swap kappas,PASS,"[(70.73283263882041, 10.0), (70.74079590592774, 19.99999682931835), (69.36277948162913, 29.904595293383576), (64.91328933446121, 38.86015431726676), (57.03743711402326, 45.02221174979874), (47.30242950861475, 47.30904950587992), (37.305901877389346, 47.04554368403344), (27.32010403781429, 47.57831146378189), (18.35243491816948, 52.003343730395194), (12.450553411611487, 60.07600095602721), (10.0, 69.77109187756267), (11.614080885669054, 79.63996936664509), (15.83350779410032, 88.70619441152492), (21.453591210548993, 96.97751005005297), (28.178939117738153, 104.3781651242519), (34.05836724782808, 112.46719008793616), (37.87795691935737, 121.70898291947846), (42.35627184690871, 130.65016267439174), (47.40692193105734, 139.28097571416322)]",False,-2.9444459861325143,0.02673372582423672,0.02700106308247909,0.0,1.2793953975159114,-3.1664739161438473,0.006272460865769123,0.1585218582059022,0.2147798459192335,33.386138613861384,9.396886531691614,0.4382638217708599,0.4382638217708599,0.0,1.9986544714481027,0.0,115.39486718945147,0.288001216976868,0.999459562596103,0.999459562596103,54.0,15.269229072389463,0.02673372582423672,0.02700106308247909,0.0,1.2793953975159114,-3.1664739161438473,0.006272460865769123,0.1585218582059022,0.2147798459192335,33.386138613861384,9.396886531691614,0.0,0.0,0.0,-0.5625739867588817,-146.6400521173636,-0.22648836323851884,0.0,0.0,0.0,0.0,sim_2021-01-22--01-18-20,14.0,"Int64Index([135], dtype='int64')",-0.9401309132612354,PASS
143,Successful test,"[0.04010207687433122, 0.014591872792698572, 0.017653097282494493, 0.010510240139637344, -0.03233329407017267, -0.014986355294662468, 0.0294710563165552, -0.016447311030383577, -0.04502623544253701, -0.013393582381312517, -0.014413990544577822, -0.050161167607290086, -0.0389914343964345, -0.047646680258347174, -0.003769129237938998, 0.01970025851716304, 0.06131696827002355, 0.03490628904623074, 0.04183673469387755]",flip sign kappas,PASS,"[(36.22894662627276, 10.0), (36.23690989338009, 19.99999682931835), (33.54383943032752, 29.630540504575414), (29.339729214128752, 38.703878219554014), (23.90377357009355, 47.097351054804136), (19.41418620933071, 56.03287595992742), (17.144134727289497, 65.7718115418523), (14.175322620573581, 75.32095572732867), (10.591414107983027, 84.6566720776352), (10.0, 94.6391682260381), (12.308227158571555, 104.36912646769734), (15.942657564761973, 113.68529067956901), (22.34525843252922, 121.36687268642581), (31.4340965443087, 125.53736687511194), (41.43405172238732, 125.50742632704582), (51.09776353464221, 122.93591431857973), (60.93545222774631, 121.14151158296772), (70.68413197371457, 123.36934533137625), (78.29515833814243, 129.85565997684205)]",False,-3.5129140579036426,0.02530880871780303,0.025593177355081716,0.0,1.2402164840592127,3.924654814238219,-0.007701244908225137,0.18371374385091727,0.24066359386952832,37.233333333333334,10.467878742908805,0.684793144939296,0.684793144939296,0.0,1.9999580616488102,0.0,120.35172927491776,0.2237561554364231,0.9527039825498599,0.9999956034279239,64.0,18.074319479953694,0.02530880871780303,0.025593177355081716,0.0,1.2402164840592127,3.924654814238219,-0.007701244908225137,0.18371374385091727,0.24066359386952832,37.233333333333334,10.467878742908805,0.0,0.0,0.0,-0.3750929507193219,-114.10938580274942,-0.23235412202787142,0.0,0.0,0.0,0.0,sim_2021-01-22--01-19-02,14.0,"Int64Index([135], dtype='int64')",-0.9401309132612354,PASS
144,Car drove out of the lane beamng_executor/sim_2021-01-22--01-19-41,"[-0.044112284561764345, -0.01605106007196843, -0.019418407010743943, -0.01156126415360108, 0.03556662347718994, 0.016484990824128715, -0.032418161948210726, 0.018092042133421936, 0.049528858986790714, 0.01473294061944377, 0.015855389599035607, 0.0551772843680191, 0.042890577836077956, 0.0524113482841819, 0.004146042161732898, -0.021670284368879345, -0.0674486650970259, -0.03839691795085382, -0.04602040816326531]",increase kappas 10%,FAIL,"[(50.46496926666063, 10.0), (50.47293253376796, 19.99999682931835), (53.44354080397453, 29.548582405464185), (58.052108736677894, 38.42332756291283), (63.97469206765487, 46.480808973852206), (68.88987169906495, 55.189483338585994), (71.3985231181457, 64.86970379359342), (74.66958554823975, 74.31957948475609), (78.60858129823731, 83.51111431205784), (79.27574359656452, 93.48883421530682), (76.75771029276436, 103.16661848036219), (72.79469677251257, 112.3478234033721), (65.8863114166957, 119.57791412033653), (56.38708730631414, 122.70277272525702), (46.51275296116597, 121.1224179422329), (37.47158331307443, 116.84956744234078), (28.091184695487314, 113.38429374821939), (18.133225513592663, 114.30028988997978), (10.0, 120.11842040974689)]",False,-2.0685636779851695,0.008852073819127703,0.008949349355601635,0.010869565217391304,1.438782724505904,-4.3901100028416185,0.008637578815027988,0.17559613167290553,0.2268099222359491,36.108695652173914,10.137466269353093,0.44719921488774794,0.44719921488774794,1.0,1.999909161604301,0.9671573963576436,117.87275359891223,0.33093793281620826,0.9999982361757495,0.9999982361757495,59.0,16.451774464199026,0.008852073819127703,0.008949349355601635,0.010869565217391304,1.438782724505904,-4.3901100028416185,0.008637578815027988,0.17559613167290553,0.2268099222359491,36.108695652173914,10.137466269353093,0.0,0.0,0.0,-1.3679040789325523,-169.7764625384649,-0.2307238036114644,0.0,0.0,0.0,0.0,sim_2021-01-22--01-19-41,14.0,"Int64Index([135], dtype='int64')",-0.9401309132612354,PASS
