,description,kappas,method,outcome,road,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,parent_index,parent_min_oob_distance,parent_outcome 
211,Successful test,"[-0.0215157310649897, -0.053920935684079956, -0.05516592433724244, -0.006489068738523215, -0.03404008914668648, -0.06298286442013767, -0.019964554491141227, -0.010780881021753466, 0.03921911897824654, 0.04856833768810623, -0.017346938775510204, -0.0653061224489796, -0.03763015410245731, -0.012845413050684658, 0.014705607357478612, 0.0442974440921725, 0.06382019951772837, 0.017259779139091935, 0.0019536566901123403]",split and swap kappas,PASS,"[(10.0, 59.14294025958003), (10.007963267107328, 69.14293708889838), (13.698398225859137, 78.43705833919539), (21.675050483639467, 84.46806312765709), (31.105570086126548, 87.7945177007885), (41.01260562727103, 89.15490249433034), (50.410942531160714, 85.73857940642058), (57.63590486123465, 78.82483083353969), (63.71701501113125, 70.88631086160385), (70.86174145102365, 63.88967709249012), (80.30258854877846, 60.59264720533186), (90.14123673295387, 58.80351280344302), (98.4330922321625, 53.213778249795254), (102.89914565701096, 44.266467659098225), (104.98951312193813, 34.48738979553798), (107.17074378414202, 24.728177081478428), (112.09527478679777, 16.02478725889307), (120.7967139667357, 11.096810371990962), (130.73638232176108, 10.0)]",-3.6362892815707384,0.011695666790645008,0.011811465471740503,0.0,1.0725321788653612,-54.094031026088686,0.10651419447598787,0.11597904017722216,0.1326525534948179,31.127450980392158,8.801075617770445,0.42698859600544203,0.42698859600544203,0.0,1.995214645244523,0.0,117.94030247046122,0.50312734702017,0.6379836017035494,0.6379836017035494,45.0,12.94663090445259,0.011695666790645008,0.011811465471740503,0.0,1.0725321788653612,-54.094031026088686,0.10651419447598787,0.11597904017722216,0.1326525534948179,31.127450980392158,8.801075617770445,0.0,0.0,0.0,-0.7196416677178012,-252.92650501917603,-0.23101599692008468,0.0,0.0,0.0,0.0,,,
212,Successful test,"[0.017346938775510204, 0.0653061224489796, 0.03763015410245731, 0.012845413050684658, -0.014705607357478612, -0.0442974440921725, -0.06382019951772837, -0.017259779139091935, -0.0019536566901123403, 0.0215157310649897, 0.053920935684079956, 0.05516592433724244, 0.006489068738523215, 0.03404008914668648, 0.06298286442013767, 0.019964554491141227, 0.010780881021753466, -0.03921911897824654, -0.04856833768810623]",flip sign kappas,PASS,"[(109.42782897689226, 10.0), (109.43579224399959, 19.99999682931835), (105.42706761296158, 29.161335532396038), (97.42793683239273, 35.16249431677728), (88.18367494882925, 38.97610444736158), (78.97528268187465, 42.87552900207355), (71.29848911688902, 49.283870484906316), (68.01435098494352, 58.72920990338681), (68.7215216618065, 68.70417404536673), (70.38222503165456, 78.5653131437354), (71.07200635791901, 88.5414948643105), (68.03903971368547, 98.07045668262873), (60.50262567020903, 104.64331476456621), (51.32718412331862, 108.61965383707968), (41.53921025826234, 110.66796231408583), (31.925412249226362, 107.91571090088682), (24.23566787849539, 101.52291561925834), (17.61548713203388, 94.0280369088201), (10.0, 87.54696016634695)]",-1.6793944270264922,0.012069963903818835,0.012182767304789104,0.0,1.480789354471269,48.000500559312236,-0.0949567170980358,0.12936133388355006,0.17209574631078317,31.25,8.746013648712848,0.438897662221187,0.438897662221187,0.0,1.9991816935196585,0.0,127.58600196433352,0.25432795437437855,0.9217644484629174,0.9723093457000366,43.0,12.02766006370937,0.012069963903818835,0.012182767304789104,0.0,1.480789354471269,48.000500559312236,-0.0949567170980358,0.12936133388355006,0.17209574631078317,31.25,8.746013648712848,0.0,0.0,0.0,-0.33062163484981033,-128.53508274042835,-0.24623312750026086,0.0,0.0,0.0,0.0,,,
213,The road is too sharp,"[-0.019081632653061224, -0.07183673469387757, -0.04139316951270305, -0.014129954355753125, 0.016176168093226473, 0.048727188501389754, 0.07020221946950121, 0.01898575705300113, 0.0021490223591235746, -0.023667304171488674, -0.05931302925248796, -0.06068251677096669, -0.007137975612375538, -0.03744409806135513, -0.06928115086215145, -0.021961009940255353, -0.011858969123928814, 0.04314103087607119, 0.05342517145691685]",increase kappas 10%,INVALID,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.406072795719254, 28.980900602009214), (22.935190655545654, 34.20145119875572), (32.56850415400493, 36.88459693471612), (42.17386250502864, 39.6661596157318), (50.39096476114915, 45.365214845544834), (54.0048665879402, 54.68936164760218), (53.24378855196548, 64.66035759701249), (51.435241995630804, 74.49545593681418), (50.69328485152175, 84.46789293066405), (54.034167124814644, 93.89331099226733), (62.11337638487831, 99.78622009831176), (71.69272578565437, 102.6560746343207), (81.66950036125323, 103.3372273834778), (90.60566046363218, 98.84890446454129), (96.6505750780637, 90.88278826502271), (101.26861022614679, 82.01296575433688), (107.21195414592717, 73.97078551193931)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Successful test,"[-0.017346938775510204, -0.0653061224489796, -0.03763015410245731, -0.012845413050684658, 0.014705607357478612, 0.0442974440921725, 0.06382019951772837, 0.017259779139091935, 0.0019536566901123403, -0.0215157310649897, -0.053920935684079956, -0.05516592433724244, -0.006489068738523215, -0.03404008914668648, -0.06298286442013767, 0.009627282243552658, -0.010780881021753466, 0.03921911897824654, 0.04856833768810623]",randomly modify a kappa,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.03127364679466, 29.154939406347445), (22.039952045326473, 35.14335074065723), (31.29027596194402, 38.9422331338952), (40.504866980038, 42.82698697027427), (48.19185707251023, 49.22309385792347), (51.491034186645834, 58.66319080496611), (50.7997510624005, 68.63926857341468), (49.1547551707217, 78.50304008923762), (48.480863314200576, 88.4803077395372), (51.5290024406371, 98.00442700936404), (59.07587520748103, 104.56527386332044), (68.2576380454324, 108.52699459901287), (78.04886174114074, 110.5597116330831), (87.65826417602133, 107.79215226705116), (96.19814010530806, 102.58921856457243), (104.70786365180044, 97.3371137329575), (113.87599488322039, 93.34394835653467)]",0.0,0.0121159896776401,0.012234773890165983,0.0,1.331435654549797,-52.5821742118426,0.10381565143712572,0.14124229673296002,0.18217319834410559,30.766990291262136,8.714439776637402,0.4736915310877724,0.4736915310877724,0.0,1.9891548635304743,0.0,125.78640701499006,0.34417676667161,0.9043982057961664,0.9043982057961664,45.0,12.688484192247715,0.0121159896776401,0.012234773890165983,0.0,1.331435654549797,-52.5821742118426,0.10381565143712572,0.14124229673296002,0.18217319834410559,30.766990291262136,8.714439776637402,0.0,0.0,0.0,0.11608017336148513,-179.07947804766783,-0.24586589976880494,0.0,0.0,0.0,0.0,,,
215,Successful test,,reversed road,PASS,"[(120.4613211830266, 10.0), (114.99080590231594, 18.370989341978117), (112.29267090713645, 28.000115343219754), (112.04302501806478, 37.99699870405125), (112.23484669595365, 47.995158756975584), (110.3380076415354, 57.813610855022084), (104.16021673723591, 65.6771278507915), (95.27674917401282, 70.26885999162499), (86.03947887167132, 74.09937397299615), (77.73956373129454, 79.67713415630845), (70.061157241014, 86.08354296078055), (61.09472127613884, 90.51107343360547), (51.670146000426854, 93.85433245325059), (42.12959330636349, 96.85063922856584), (32.265804560086934, 98.49553179916983), (22.312139486290675, 97.53399573708562), (14.233119503010599, 91.64082714033216), (10.007963267107328, 82.57727073116209), (10.0, 72.57727390184374)]",0.0,0.02150386565874901,0.02173022213936742,0.0,1.443933156644821,11.761849103416976,-0.02376734079125339,0.14232329593201878,0.20529661614837122,35.40625,9.908347070453841,0.8085397419455956,0.8085397419455956,0.0,1.986248288970523,0.0,142.61476896814142,0.32896209216736944,0.7282500065248049,0.7584728487509615,58.0,16.25582702283213,0.02150386565874901,0.02173022213936742,0.0,1.443933156644821,11.761849103416976,-0.02376734079125339,0.14232329593201878,0.20529661614837122,35.40625,9.908347070453841,0.0,0.0,0.0,0.4254574996125806,-166.69099916400637,-0.2765430366097245,0.0,0.0,0.0,0.0,68.0,0.04059544703953821,PASS
216,Successful test,"[0.06622983794145026, 0.027631029565531318, 0.03349668536295977, 0.016149746587449568, -0.007319641167652477, -0.03468506714486031, -0.06032994103786742, -0.02523342217110071, 0.008440047216654398, 0.031281244518119575, -0.010555490175757978, -0.03677768624606116, 0.013222313753938841, -0.02053918600139016, -0.007273879878941181, -0.04503463692849068, -0.06174748616647826, -0.039125364431486884, -0.047959183673469394]",reverse kappas,PASS,"[(50.69435615934483, 10.0), (50.702319426452156, 19.99999682931835), (46.18676371152744, 28.92242680020692), (39.19570247893038, 36.07260601768661), (30.662196837026308, 41.28598126406887), (21.906908399274293, 46.11763981696414), (14.35132691220069, 52.66845567395407), (10.62883970891776, 61.94978580607386), (11.092534643418169, 71.93902937141547), (12.392376212767175, 81.8541900808842), (11.71037144834623, 91.83090644957521), (10.0, 101.6835522621822), (10.647383469721362, 111.66257499204566), (12.46286477538225, 121.4963955938665), (14.636815080711045, 131.25723265171973), (18.142801153801294, 140.62249087855454), (23.95114059206653, 148.7627115739591), (33.093683263293634, 152.8141204035876), (43.05566085675638, 151.94291294990845)]",-0.7512729682894829,0.02233468723608234,0.022574845163352043,0.0,1.3803132833781275,12.868415541392544,-0.024926476490711634,0.1830836608818786,0.23513843101164844,34.255319148936174,9.623697984829086,0.6478750195049385,0.6478750195049385,0.0,1.9922492343580505,0.0,180.7947937568807,0.2691378542413635,0.9464559179094669,0.9464559179094669,62.0,17.530845159395774,0.02233468723608234,0.022574845163352043,0.0,1.3803132833781275,12.868415541392544,-0.024926476490711634,0.1830836608818786,0.23513843101164844,34.255319148936174,9.623697984829086,0.0,0.0,0.0,-0.038215497658232955,-139.37887292529973,-0.35293192823871405,0.0,0.0,0.0,0.0,,,
217,Successful test,"[0.031281244518119575, 0.008440047216654398, -0.02523342217110071, -0.06032994103786742, -0.03468506714486031, -0.007319641167652477, 0.016149746587449568, 0.03349668536295977, 0.027631029565531318, 0.06622983794145026, -0.047959183673469394, -0.039125364431486884, -0.06174748616647826, -0.04503463692849068, -0.007273879878941181, -0.02053918600139016, 0.013222313753938841, -0.03677768624606116, -0.010555490175757978]",split and swap kappas,PASS,"[(13.093238224073176, 10.0), (13.101201491180504, 19.99999682931835), (11.135975095243381, 29.804989700948187), (10.0, 39.7402582218784), (13.08840371745751, 49.25139708523197), (20.18523684234259, 56.29660535735096), (28.594929827604886, 61.707433749901426), (36.7576144444041, 67.48416118389635), (43.25081056648243, 75.08931760044865), (47.15467108256398, 84.29583013620177), (46.47266631814303, 94.27254650489279), (44.88336685416668, 104.14544512757723), (47.606688819747646, 113.76747804540621), (54.64076442264398, 120.8753455464742), (64.31308139799229, 123.41429893879734), (74.3129644087352, 123.36592775465137), (84.20960336001112, 121.93186448265523), (94.04716755612255, 120.13677933498501), (103.60564918998524, 117.19816931405518)]",0.0,0.015287509939760417,0.015451891767069669,0.0,1.271696351868419,-15.31577672460286,0.030519242693022558,0.12121703312024906,0.13779818709950642,33.361702127659576,9.423691560528075,0.45221159502174363,0.45221159502174363,0.0,1.9910594862783821,0.0,153.71066548120118,0.3276098777204646,0.5080579486837474,0.5080579486837474,48.0,13.56834269290227,0.015287509939760417,0.015451891767069669,0.0,1.271696351868419,-15.31577672460286,0.030519242693022558,0.12121703312024906,0.13779818709950642,33.361702127659576,9.423691560528075,0.0,0.0,0.0,0.12178999211181196,-168.2322115727893,-0.30451829062222424,0.0,0.0,0.0,0.0,,,
218,Successful test,"[0.047959183673469394, 0.039125364431486884, 0.06174748616647826, 0.04503463692849068, 0.007273879878941181, 0.02053918600139016, -0.013222313753938841, 0.03677768624606116, 0.010555490175757978, -0.031281244518119575, -0.008440047216654398, 0.02523342217110071, 0.06032994103786742, 0.03468506714486031, 0.007319641167652477, -0.016149746587449568, -0.03349668536295977, -0.027631029565531318, -0.06622983794145026]",flip sign kappas,PASS,"[(120.56084496576051, 72.40126799146948), (120.56880823286784, 82.40126482078783), (116.35809245516265, 91.47153894230063), (108.2884684904341, 97.37756713964939), (98.33634743381072, 98.3549547159534), (88.46995145455591, 96.72577382343573), (78.92463878378837, 93.74466563732693), (69.49475080977746, 90.41642093514467), (60.52127469746572, 86.00317649802466), (52.83267475983002, 79.60900485511515), (44.523886709983614, 74.04447062997738), (35.28052744375358, 70.22867327222903), (26.38975811160193, 65.65109523548604), (20.199451189147368, 57.79742728949984), (18.28697715406853, 47.98200865017786), (18.462874989907476, 37.98355577228985), (18.19730785201442, 27.98708268948353), (15.483840423196149, 18.36226609316636), (10.0, 10.0)]",-3.6388902681973487,0.03547031116674351,0.035832253117424565,0.0,1.4166573611703888,62.4341829380129,-0.12342249890164385,0.15973539785926164,0.21808689069003384,34.505050505050505,9.608693180878486,0.6480214852079842,0.6480214852079842,0.0,1.9961118379294533,0.0,140.8710377266217,0.08089867213053467,0.8373303343434205,0.8373303343434205,61.0,16.96468777843891,0.03547031116674351,0.035832253117424565,0.0,1.4166573611703888,62.4341829380129,-0.12342249890164385,0.15973539785926164,0.21808689069003384,34.505050505050505,9.608693180878486,0.0,0.0,0.0,-0.7982723692977611,-41.027004115886704,-0.28093045097594715,0.0,0.0,0.0,0.0,,,
219,Successful test,"[-0.052755102040816335, -0.043037900874635576, -0.06792223478312609, -0.04953810062133975, -0.008001267866835299, -0.022593104601529176, 0.014544545129332726, -0.04045545487066728, -0.011611039193333778, 0.034409368969931534, 0.009284051938319838, -0.027756764388210783, -0.06636293514165417, -0.03815357385934635, -0.008051605284417725, 0.017764721246194527, 0.03684635389925575, 0.030394132522084453, 0.07285282173559529]",increase kappas 10%,PASS,"[(10.0, 90.44847321878449), (10.007963267107328, 100.44847004810283), (14.623638001120554, 109.31952109912221), (23.22002473798854, 114.42854596402552), (33.206988190163386, 113.91809419850411), (42.638648838028246, 110.59487626651143), (51.45379371483804, 105.87330652744647), (60.07184367513835, 100.80090917690623), (67.96235504498102, 94.65763396555653), (74.00570101457697, 86.690327677245), (80.91606634509628, 79.4621293540972), (89.22877013070666, 73.90344643701164), (96.99335109676841, 67.60175758230994), (101.05658888069058, 58.464465931535784), (100.01691689282785, 48.51865866627804), (96.72751292399604, 39.07515182136956), (93.90043653063432, 29.48309056916225), (93.76483712720591, 19.484009971337777), (96.9355712478104, 10.0)]",-3.0479482186827727,0.022085569659212392,0.022308656221426658,0.0,1.2850544919805167,-79.59582351209491,0.15719977816112596,0.17895770797393823,0.20481968892396368,31.29,8.875644274545735,0.4343260173391831,0.4343260173391831,0.0,1.9950460353135369,0.0,74.49021883930865,0.4839120527921861,0.9933387419176228,0.9933387419176228,56.0,15.879591848905495,0.022085569659212392,0.022308656221426658,0.0,1.2850544919805167,-79.59582351209491,0.15719977816112596,0.17895770797393823,0.20481968892396368,31.29,8.875644274545735,0.0,0.0,0.0,-0.2186172694621784,-247.93767941560645,-0.1457532757879935,0.0,0.0,0.0,0.0,,,
220,Successful test,"[-0.047959183673469394, -0.039125364431486884, -0.06174748616647826, -0.04503463692849068, -0.007273879878941181, -0.02053918600139016, 0.013222313753938841, -0.03677768624606116, -0.010555490175757978, 0.031281244518119575, 0.008440047216654398, -0.02523342217110071, -0.06951361450725518, -0.03468506714486031, -0.007319641167652477, 0.016149746587449568, 0.03349668536295977, 0.027631029565531318, 0.06622983794145026]",randomly modify a kappa,PASS,"[(10.0, 73.5794574440256), (10.007963267107328, 83.57945427334396), (14.233119503010599, 92.64301068251402), (22.312139486290675, 98.53617927926749), (32.265804560086934, 99.4977153413517), (42.12959330636349, 97.85282277074771), (51.670146000426854, 94.85651599543245), (61.09472127613884, 91.51325697578733), (70.061157241014, 87.0857265029624), (77.73956373129454, 80.67931769849031), (86.03947887167132, 75.101557515178), (95.27674917401282, 71.27104353380685), (104.16021673723591, 66.67931139297337), (109.97054287454392, 58.540508644527165), (110.95896095751004, 48.58947705512572), (109.85103938421184, 38.65104107216439), (109.18284210283298, 28.67339042719), (110.9865421019104, 18.837402103013922), (115.66632030922378, 10.0)]",0.0,0.024865846652554882,0.025122195587117303,0.0,1.2716530776762989,-70.48310971399917,0.13918488453380223,0.17611488138904646,0.21306132767065766,32.11224489795919,9.089945866353533,0.5253210957576532,0.5253210957576532,0.0,1.9820539230768945,0.0,68.70924824767216,0.33356716805461384,0.9886623765002741,0.9886623765002741,59.0,16.472520950955133,0.024865846652554882,0.025122195587117303,0.0,1.2716530776762989,-70.48310971399917,0.13918488453380223,0.17611488138904646,0.21306132767065766,32.11224489795919,9.089945866353533,0.0,0.0,0.0,0.04632843534251729,-169.8401378671939,-0.1347259698861917,0.0,0.0,0.0,0.0,,,
221,Successful test,,reversed road,PASS,"[(10.0, 29.463918069384157), (17.486983858990733, 22.834810082994718), (26.885557658011205, 19.419138766201208), (36.88531072155597, 19.348863108059824), (46.48976341353898, 22.133551328931283), (55.62738304741174, 26.196051473751332), (65.05423722059234, 29.532879368262442), (74.83235557210624, 31.627730557198635), (84.58086238165784, 33.85632091527839), (92.88798926336914, 39.42333474417711), (99.18466455898199, 47.19198200233079), (106.49220041711601, 54.01839538580571), (115.91642822285971, 57.36263375432064), (125.69494658521292, 55.2696505634849), (133.5429197570933, 49.072125485403674), (137.7377627318773, 39.99449956135805), (138.03587773816753, 29.9989441769372), (138.18097060341566, 19.99999682931835), (138.17300733630833, 10.0)]",0.0,0.02183327447953652,0.02206070442203169,0.0,1.3578684303850805,5.889383826304489,-0.011525469467515976,0.1604719830494728,0.20726575540313677,33.24742268041237,9.363363522407177,0.5628460963539033,0.5628460963539033,0.0,1.9962633071940363,0.0,127.65514054073346,0.3187836958096567,0.9872779453321626,0.9872779453321626,55.0,15.454027581415572,0.02183327447953652,0.02206070442203169,0.0,1.3578684303850805,5.889383826304489,-0.011525469467515976,0.1604719830494728,0.20726575540313677,33.24742268041237,9.363363522407177,0.0,0.0,0.0,0.15122951101192772,-163.2555209285723,-0.24464855232445323,0.0,0.0,0.0,0.0,63.0,0.10883912724855471,PASS
222,Successful test,"[-0.06283797294963968, -0.03226516863308606, -0.042958052625884036, -0.025353184190594125, -0.03249224101356447, 0.005262861027251861, 0.01036490184357839, 0.01546694265990492, -0.01820652672785019, -0.054926148965760486, -0.004926148965760482, 0.032586159539946105, 0.049489300671436885, 0.06088092546472984, 0.030633069554352358, 0.06326530612244899, 0.017346938775510204, -0.014285714285714287, 0.017346938775510204]",reverse kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.59301162832574, 28.88691595381185), (22.121818838119708, 35.46848582715927), (31.420242920479865, 39.148065909802476), (41.38191188110417, 40.02279530735008), (51.370122847195006, 39.53736591303712), (61.36574923347416, 39.83309069373732), (71.2400279424198, 41.41379306232636), (81.13503195349142, 42.85909428382876), (90.89263997941828, 40.670696328161696), (99.5713943089446, 35.702877562573704), (108.85214349646034, 31.978942208888547), (118.84799929579796, 32.26680821738671), (127.20910735528281, 37.75241411077875), (132.28672433866873, 46.36738977934746), (132.91723347878866, 56.347492896260896), (129.58265990437025, 65.7751447288643), (126.10418177089349, 75.15065484164879)]",0.0,0.017839472800132164,0.018017867528133485,0.0,1.3058075023061309,-32.909483702229544,0.06490445650856592,0.1393044319029376,0.17153125123864707,32.504950495049506,9.118211418852994,0.6551877104420923,0.6551877104420923,0.0,1.9915842578049054,0.0,150.91970005680324,0.5905137734214265,0.9243355750001072,0.9243355750001072,53.0,14.976900251562657,0.017839472800132164,0.018017867528133485,0.0,1.3058075023061309,-32.909483702229544,0.06490445650856592,0.1393044319029376,0.17153125123864707,32.504950495049506,9.118211418852994,0.0,0.0,0.0,0.22350885554349853,-302.2401266680563,-0.2981398727150894,0.0,0.0,0.0,0.0,,,
223,Successful test,"[-0.054926148965760486, -0.01820652672785019, 0.01546694265990492, 0.01036490184357839, 0.005262861027251861, -0.03249224101356447, -0.025353184190594125, -0.042958052625884036, -0.03226516863308606, -0.06283797294963968, 0.017346938775510204, -0.014285714285714287, 0.017346938775510204, 0.06326530612244899, 0.030633069554352358, 0.06088092546472984, 0.049489300671436885, 0.032586159539946105, -0.004926148965760482]",split and swap kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.591087857909315, 29.336014083307873), (17.301756319182616, 38.622075658082814), (19.785468328560526, 48.30872495773602), (21.505468534524596, 58.15969441720972), (24.5465918529665, 67.68605620763259), (30.17842917863325, 75.94937323756838), (38.25277026257808, 81.84895085466273), (47.92967956751207, 84.3703445772063), (57.687287593438924, 82.18194662153923), (66.70009137294781, 77.84958375214906), (75.77814851240174, 73.6556740520232), (84.91933226983954, 69.60120004017465), (94.91829448132262, 69.45713514738794), (103.90053166801269, 73.85252080988015), (110.01700729326706, 81.76382449041658), (111.07791034433879, 91.7073894807119), (108.08368874427404, 101.24859679476317)]",0.0,0.017678185350223093,0.01786827336474162,0.0,1.3949299737464964,-20.750854701753838,0.04060265567153332,0.16224327850822237,0.18970441597363769,34.43617021276596,9.695794559425577,0.40460094251944767,0.40460094251944767,0.0,1.933862130384981,0.0,133.22495333458784,0.4584799214453726,0.9858891049086749,0.9858891049086749,51.0,14.562062358925807,0.017678185350223093,0.01786827336474162,0.0,1.3949299737464964,-20.750854701753838,0.04060265567153332,0.16224327850822237,0.18970441597363769,34.43617021276596,9.695794559425577,0.0,0.0,0.0,0.31736024740784674,-232.04782201472727,-0.26135540788559075,0.0,0.0,0.0,0.0,,,
224,Successful test,"[-0.017346938775510204, 0.014285714285714287, -0.017346938775510204, -0.06326530612244899, -0.030633069554352358, -0.06088092546472984, -0.049489300671436885, -0.032586159539946105, 0.004926148965760482, 0.054926148965760486, 0.01820652672785019, -0.01546694265990492, -0.01036490184357839, -0.005262861027251861, 0.03249224101356447, 0.025353184190594125, 0.042958052625884036, 0.03226516863308606, 0.06283797294963968]",flip sign kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (10.16898080099314, 29.998700412972646), (10.48301487962722, 39.993768326571654), (14.692310041610114, 49.064701808816324), (22.55014376651286, 55.24971992938647), (32.33198312282357, 57.32712667996055), (41.75087276508765, 53.967883028950595), (49.04752724809086, 47.129839934930985), (55.33182179909099, 39.35117411126495), (63.63007182429132, 33.77093697300077), (73.37501689914674, 31.526823453579173), (83.14978647848673, 29.416401772774762), (92.5713142871698, 26.064564403478364), (101.70245217934735, 21.987516354455735), (111.30245764845102, 19.187535105736515), (121.30230995431626, 19.241884538868415), (130.70631181226886, 22.642582857688236), (138.2038440438924, 29.25975826988387)]",-2.9879580643817545,0.01791455725500911,0.01811584441517775,0.0,1.1713846396439382,-24.691271346214304,0.04863442742815747,0.14706334468078058,0.163036402055465,35.355555555555554,9.979360900610596,0.42968480419806515,0.42968480419806515,0.0,1.9870318558706916,0.0,89.87315933132368,0.33580092641717313,0.8761902469539504,0.8761902469539504,55.0,15.366154460473313,0.01791455725500911,0.01811584441517775,0.0,1.1713846396439382,-24.691271346214304,0.04863442742815747,0.14706334468078058,0.163036402055465,35.355555555555554,9.979360900610596,0.0,0.0,0.0,-0.42574428837386336,-171.62126499999385,-0.17667237691714457,0.0,0.0,0.0,0.0,,,
225,Successful test,"[0.019081632653061224, -0.015714285714285715, 0.019081632653061224, 0.0695918367346939, 0.033696376509787594, 0.06696901801120284, 0.054438230738580576, 0.03584477549394072, -0.00541876386233653, -0.06041876386233654, -0.02002717940063521, 0.017013636925895415, 0.011401392027936231, 0.005789147129977048, -0.03574146511492092, -0.02788850260965354, -0.047253857888472445, -0.03549168549639467, -0.06912177024460366]",increase kappas 10%,PASS,"[(130.50416635633889, 19.178154975612145), (130.5121296234462, 29.178151804930494), (130.35173242288744, 39.176865359085994), (130.02302022228673, 49.171461313359295), (125.43857214005143, 58.05869011548255), (117.06360714759126, 63.52311701819304), (107.0915572003299, 64.27025813560326), (98.4748952348952, 59.19550330670454), (92.93516545544014, 50.870156829192695), (88.72107239530447, 41.80145131624784), (81.8015736457416, 34.58199586207417), (72.6081092314505, 30.647505798144262), (63.35640689951824, 26.8519815970201), (54.73535934041819, 21.784680640521156), (46.58114983234615, 15.995996221893076), (37.65452744135703, 11.488734005348338), (27.765964802564707, 10.0), (18.02089403630355, 12.24356764118272), (10.0, 18.215607398115868)]",0.0,0.022547946725040482,0.022787818498711126,0.0,1.327529831454064,23.128063193716326,-0.04570586335914861,0.14056727758070572,0.16019428610922667,34.8,9.76675848561893,0.6977448089078767,0.6977448089078767,0.0,1.9933355740609655,0.0,151.35779326048342,0.20522395854793243,0.6614599856431896,0.6614599856431896,55.0,15.505535809457264,0.022547946725040482,0.022787818498711126,0.0,1.327529831454064,23.128063193716326,-0.04570586335914861,0.14056727758070572,0.16019428610922667,34.8,9.76675848561893,0.0,0.0,0.0,0.3893167335871366,-105.23174784246478,-0.2973866833277528,0.0,0.0,0.0,0.0,,,
226,Successful test,"[0.017346938775510204, -0.014285714285714287, 0.017346938775510204, 0.06326530612244899, 0.030633069554352358, 0.06088092546472984, 0.049489300671436885, 0.032586159539946105, -0.004926148965760482, -0.054926148965760486, -0.01820652672785019, 0.01546694265990492, 0.01036490184357839, 0.005262861027251861, -0.03351264917682977, -0.025353184190594125, -0.042958052625884036, -0.03226516863308606, -0.06283797294963968]",randomly modify a kappa,PASS,"[(138.0824771253872, 10.0), (138.0904403924945, 19.99999682931835), (137.94534752724638, 29.9989441769372), (137.64723252095615, 39.99449956135805), (133.45238954617213, 49.072125485403674), (125.60441637429176, 55.2696505634849), (115.82589801193855, 57.36263375432064), (106.40167020619485, 54.01839538580571), (99.09413434806083, 47.19198200233079), (92.79745905244798, 39.42333474417711), (84.49033217073668, 33.85632091527839), (74.74182536118508, 31.627730557198635), (64.9637070096712, 29.532879368262442), (55.53685283649059, 26.196051473751332), (46.39923320261782, 22.133551328931283), (36.78069798493112, 19.397901448899), (26.78218260653113, 19.570209974221658), (17.418951292541415, 23.0816056170854), (10.0, 29.78676495291763)]",0.0,0.019706449772981596,0.019925410326014723,0.0,1.3803502709329833,21.53446382478705,-0.04250113752045829,0.14883123315972505,0.1734568421992781,36.42857142857143,10.251871779749223,0.43327682985451815,0.43327682985451815,0.0,1.9754187533343364,0.0,144.84745095364727,0.1779816959649115,0.9367706289485388,0.9367706289485388,56.0,15.708902000796868,0.019706449772981596,0.019925410326014723,0.0,1.3803502709329833,21.53446382478705,-0.04250113752045829,0.14883123315972505,0.1734568421992781,36.42857142857143,10.251871779749223,0.0,0.0,0.0,0.1860091237579269,-90.83979984248437,-0.2839300377995645,0.0,0.0,0.0,0.0,,,
